7702080567833;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 2;2;73300;TOM  ;2
7702080567857;ZAPATILLA LISA G-RACER GRIS/NARANJA 1;5;78500;TOM  ;5
7702080567932;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 2 ½;4;73300;TOM  ;4
7702080567956;ZAPATILLA LISA G-RACER GRIS/NARANJA 2;4;78500;TOM  ;4
7702080568038;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 3 ½;8;73300;TOM  ;8
7702080568052;ZAPATILLA LISA G-RACER GRIS/NARANJA 2 1/2;4;78500;TOM  ;4
7702080568113;ZAPAT. LISA PROFASTER VERDE / AZUL 10;1;79800;TOM  ;1
7702080568137;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 4 ½;2;73300;TOM  ;2
7702080568151;ZAPATILLA LISA G-RACER GRIS/NARANJA 3 1/2;4;78500;TOM  ;4
7702080568212;ZAPAT. LISA PROFASTER VERDE / AZUL 11;3;79800;TOM  ;3
7702080568236;ZAP. LISA GAMERS ROJO/AZUL/NEGRO 5;5;73300;TOM  ;5
7702080568250;ZAPATILLA LISA G-RACER GRIS/NARANJA 4 1/2;2;78500;TOM  ;2
7702080568311;ZAPAT. LISA PROFASTER VERDE / AZUL 11 1/2;1;79800;TOM  ;1
7702080568335;GUAYO CLASSICS VERDE LIMON/AZUL 7 1/2 CAUCHO;7;85400;TOM  ;7
7702080568359;ZAPATILLA LISA G-RACER GRIS/NARANJA 5;2;78500;TOM  ;2
7702080568434;GUAYO CLASSICS  VERDE LIMON/AZUL 8 CAUCHO;6;85400;TOM  ;6
7702080568533;GUAYO CLASSICS  VERDE LIMON/AZUL 9 CAUCHO;7;85400;TOM  ;7
7702080568632;GUAYO CLASSICS  VERDE LIMON/AZUL 9 1/2 CAUCHO;3;85400;TOM  ;3
7702080568939;GUAYO CLASSICS  VERDE LIMON/AZUL 11 1/2 CAUCHO;1;85400;TOM  ;1
7702080569318;ZAPAT. LISA PROFASTER NEGRO / AMARILLO 9;1;79800;TOM  ;1
7702080569615;ZAPAT. LISA PROFASTER NEGRO / AMARILLO 11;1;79800;TOM  ;1
7702080569714;ZAPAT. LISA PROFASTER NEGRO / AMARILLO 11 1/2;1;79800;TOM  ;1
7702080570710;GUAYO SNIPER HX OUTDOOR NG/AM #37       ;1;60000;TOM  ;1
7702080571632;ZAP. TURF GAMERS AZUL / VERDE / NEGRO 3 ½;1;73300;TOM  ;1
7702080573711;GUAYO CLASSICS AZUL/VERDE 7 1/2 CAUCHO;1;85400;TOM  ;1
7702080573919;GUAYO CLASSICS AZUL/VERDE 9 CAUCHO;2;85400;TOM  ;2
7702080574114;GUAYO CLASSICS AZUL/VERDE 10 CAUCHO;7;85400;TOM  ;7
7702080574213;GUAYO CLASSICS AZUL/VERDE 11 CAUCHO;5;85400;TOM  ;5
7702080574411;GUAYO CLASSICS NARANJA/AMARILLO 7 1/2 CAUCHO;4;85400;TOM  ;4
7702080574510;GUAYO CLASSICS  NARANJA/AMARILLO 8 CAUCHO;2;85400;TOM  ;2
7702080574619;GUAYO CLASSICS  NARANJA/AMARILLO 9 CAUCHO;7;85400;TOM  ;7
7702080574718;GUAYO CLASSICS  NARANJA/AMARILLO 9 1/2 CAUCHO;5;85400;TOM  ;5
7702080574817;GUAYO CLASSICS NARANJA/AMARILLO 10 CAUCHO;2;85400;TOM  ;2
7702080575012;GUAYO CLASSICS NARANJA/AMARILLO 11 1/2 CAUCHO;5;85400;TOM  ;5
7702080575111;GUAYO CLASSICS BLANCO/PLATA 7 1/2 CAUCHO;7;85400;TOM  ;7
7702080575319;GUAYO CLASSICS BLANCO/PLATA 9 CAUCHO;1;85400;TOM  ;1
7702080575517;GUAYO CLASSICS BLANCO/PLATA 10 CAUCHO;4;85400;TOM  ;4
7702080575616;GUAYO CLASSICS BLANCO/PLATA 11 CAUCHO;6;85400;TOM  ;6
7702080575715;GUAYO CLASSICS BLANCO/PLATA 11 1/2 CAUCHO;6;85400;TOM  ;6
7702080576217;ZAPATILLA TORRETIN CLASSICS  VERDE LIMON/AZUL 10;1;88000;TOM  ;1
7702080576316;ZAPATILLA TORRETIN CLASSICS  VERDE LIMON/AZUL 11;2;88000;TOM  ;2
7702080576415;ZAPATILLA TORRETIN CLASSICS  VERDE LIMON/AZUL 11 1/2;4;88000;TOM  ;4
7702080576514;ZAPATILLA TORRETIN CLASSICS AZUL/VERDE 7 1/2;3;88000;TOM  ;3
7702080577016;ZAPATILLA TORRETIN CLASSICS AZUL/VERDE 11;2;88000;TOM  ;2
7702080577115;ZAPATILLA TORRETIN CLASSICS AZUL/VERDE 11 1/2;2;88000;TOM  ;2
7702080577214;ZAP. TORR. CLASSICS NARANJA/AMARILLO 7 1/2;3;88000;TOM  ;3
7702080577313;ZAP. TORR. CLASSICS  NARANJA/AMARILLO 8;1;88000;TOM  ;1
7702080577719;ZAPATILLA TORRETIN CLASSICS NARANJA/AMARILLO  11;6;88000;TOM  ;6
7702080577917;ZAPATILLA TORRETIN CLASSICS BLANCO/PLATA 7 1/2;2;88000;TOM  ;2
7702080578013;ZAPATILLA TORRETIN CLASSICS BLANCO/PLATA 8;1;88000;TOM  ;1
7702080578334;ZAPATILLA LISA CLASSICS VERDE LIMON/AZUL 7;2;94000;TOM  ;2
7702080578419;ZAPATILLA TORRETIN CLASSICS BLANCO/PLATA 11;3;88000;TOM  ;3
7702080578518;ZAPATILLA TORRETIN CLASSICS BLANCO/PLATA 11 1/2;2;88000;TOM  ;2
7702080578730;ZAPATILLA LISA CLASSICS  VERDE LIMON/AZUL 10;1;94000;TOM  ;1
7702080578815;ZAPATILLA LISA CLASSICS AZUL/VERDE 8 1/2;1;94000;TOM  ;1
7702080578914;ZAPATILLA LISA CLASSICS AZUL/VERDE 9 1/2;1;94000;TOM  ;1
7702080579010;ZAPATILLA LISA CLASSICS AZUL/VERDE 10;3;94000;TOM  ;3
